Time, Low-pass (2st partial)
1.919115, 206.348984
1.920630, 206.615936
1.922145, 206.801895
1.923660, 206.930786
1.925174, 207.026031
1.926689, 207.100922
1.928204, 207.175690
1.929718, 207.284454
1.931233, 207.444122
1.932748, 207.652084
1.934262, 207.909943
1.935777, 208.209778
1.937292, 208.530670
1.938807, 208.861481
1.940321, 209.201126
1.941836, 209.544830
1.943351, 209.892044
1.944865, 210.269333
1.946380, 210.700226
1.947895, 211.167282
1.949409, 211.633224
1.950924, 212.068558
1.952439, 212.474060
1.953953, 212.863632
1.955468, 213.233505
1.956983, 213.575928
1.958498, 213.883728
1.960012, 214.161774
1.961527, 214.436356
1.963042, 214.726974
1.964556, 215.033936
1.966071, 215.350357
1.967586, 215.675400
1.969100, 216.009827
1.970615, 216.336594
1.972130, 216.648331
1.973644, 216.963547
1.975159, 217.283234
1.976674, 217.593887
1.978189, 217.904480
1.979703, 218.243896
1.981218, 218.622894
1.982733, 219.027939
1.984247, 219.461823
1.985762, 219.929047
1.987277, 220.411697
1.988791, 220.899658
1.990306, 221.391922
1.991821, 221.880569
1.993335, 222.349792
1.994850, 222.780960
1.996365, 223.165359
1.997880, 223.507812
1.999394, 223.833237
2.000909, 224.172089
2.002424, 224.521133
2.003938, 224.855469
2.005453, 225.170334
2.006968, 225.469681
2.008482, 225.742065
2.009997, 225.975922
2.011512, 226.179092
2.013026, 226.376495
2.014541, 226.587296
2.016056, 226.807602
2.017570, 227.017899
2.019085, 227.200333
2.020600, 227.358276
2.022115, 227.517105
2.023629, 227.700653
2.025144, 227.921326
2.026659, 228.183121
2.028173, 228.478287
2.029688, 228.789597
2.031203, 229.106018
2.032717, 229.428970
2.034232, 229.759384
2.035747, 230.104080
2.037261, 230.475983
2.038776, 230.867355
2.040291, 231.251846
2.041806, 231.602829
2.043320, 231.912231
2.044835, 232.198914
2.046350, 232.477585
2.047864, 232.753250
2.049379, 233.041229
2.050894, 233.350800
2.052408, 233.679047
2.053923, 234.014542
2.055438, 234.340866
2.056952, 234.646713
2.058467, 234.914062
2.059982, 235.140991
2.061496, 235.362106
2.063011, 235.605133
2.064526, 235.877106
2.066041, 236.173248
2.067555, 236.472336
2.069070, 236.753036
2.070585, 237.011261
2.072099, 237.253418
2.073614, 237.485443
2.075129, 237.716293
2.076643, 237.963226
2.078158, 238.241119
2.079673, 238.551529
2.081187, 238.892624
2.082702, 239.263092
2.084217, 239.650726
2.085732, 240.045303
2.087246, 240.444611
2.088761, 240.831940
2.090276, 241.172989
2.091790, 241.439774
2.093305, 241.638519
2.094820, 241.798965
2.096334, 241.939087
2.097849, 242.074173
2.099364, 242.233093
2.100878, 242.448883
2.102393, 242.740234
2.103908, 243.087692
2.105423, 243.452957
2.106937, 243.815811
2.108452, 244.177490
2.109967, 244.545959
2.111481, 244.920990
2.112996, 245.292313
2.114511, 245.637421
2.116025, 245.935486
2.117540, 246.189499
2.119055, 246.396744
2.120569, 246.537781
2.122084, 246.634659
2.123599, 246.754410
2.125114, 246.929138
2.126628, 247.128326
2.128143, 247.318558
2.129658, 247.507645
2.131172, 247.723236
2.132687, 247.985123
2.134202, 248.298065
2.135716, 248.646408
2.137231, 249.014969
2.138746, 249.413803
2.140261, 249.842987
2.141775, 250.251801
2.143290, 250.597672
2.144805, 250.916382
2.146319, 251.258469
2.147834, 251.610931
2.149349, 251.933350
2.150863, 252.205399
2.152378, 252.415100
2.153893, 252.557510
2.155407, 252.648224
2.156922, 252.711258
2.158437, 252.769638
2.159952, 252.842621
2.161466, 252.940750
2.162981, 253.071793
2.164496, 253.241318
2.166010, 253.448441
2.167525, 253.682800
2.169040, 253.913635
2.170554, 254.099258
2.172069, 254.217422
2.173584, 254.285568
2.175098, 254.339828
2.176613, 254.409821
2.178128, 254.550232
2.179643, 254.810150
2.181157, 255.172287
2.182672, 255.596161
2.184187, 256.057465
2.185701, 256.535583
2.187216, 256.999298
2.188731, 257.435120
2.190245, 257.873016
2.191760, 258.335968
2.193275, 258.813812
2.194789, 259.293365
2.196304, 259.761292
2.197819, 260.204498
2.199334, 260.622467
2.200848, 261.012634
2.202363, 261.355072
2.203878, 261.637360
2.205392, 261.883026
2.206907, 262.129944
2.208422, 262.376587
2.209936, 262.597656
2.211451, 262.805939
2.212966, 263.031372
2.214481, 263.268341
2.215995, 263.506042
2.217510, 263.772217
2.219025, 264.090057
2.220539, 264.446777
2.222054, 264.830170
2.223569, 265.243958
2.225083, 265.690002
2.226598, 266.161438
2.228113, 266.657715
2.229627, 267.179291
2.231142, 267.723358
2.232657, 268.311157
2.234172, 268.952087
2.235686, 269.600159
2.237201, 270.202301
2.238716, 270.734161
2.240230, 271.183167
2.241745, 271.548553
2.243260, 271.861237
2.244774, 272.162933
2.246289, 272.463989
2.247804, 272.760742
2.249318, 273.071899
2.250833, 273.417999
2.252348, 273.800293
2.253863, 274.217987
2.255377, 274.671112
2.256892, 275.141998
2.258407, 275.601746
2.259921, 276.050323
2.261436, 276.505585
2.262951, 276.965973
2.264465, 277.437592
2.265980, 277.941803
2.267495, 278.477570
2.269009, 279.028381
2.270524, 279.584747
2.272039, 280.137115
2.273554, 280.671844
2.275068, 281.188110
2.276583, 281.698029
2.278098, 282.210388
2.279612, 282.740173
2.281127, 283.313324
2.282642, 283.940918
2.284156, 284.610260
2.285671, 285.298950
2.287186, 285.982544
2.288700, 286.641754
2.290215, 287.268036
2.291730, 287.861206
2.293245, 288.435516
2.294759, 289.015198
2.296274, 289.616699
2.297789, 290.253204
2.299303, 290.945404
2.300818, 291.702362
2.302333, 292.498535
2.303847, 293.304718
2.305362, 294.113312
2.306877, 294.903961
2.308392, 295.655579
2.309906, 296.386353
2.311421, 297.140869
2.312936, 297.956818
2.314450, 298.855011
2.315965, 299.829529
2.317480, 300.835114
2.318994, 301.839539
2.320509, 302.854309
2.322024, 303.872772
2.323538, 304.849701
2.325053, 305.774078
2.326568, 306.702271
2.328083, 307.692841
2.329597, 308.748688
2.331112, 309.831238
2.332627, 310.897766
2.334141, 311.911255
2.335656, 312.850250
2.337171, 313.714844
2.338685, 314.520447
2.340200, 315.309937
2.341715, 316.128418
2.343229, 316.975189
2.344744, 317.826782
2.346259, 318.677734
2.347774, 319.542816
2.349288, 320.444855
2.350803, 321.380859
2.352318, 322.331329
2.353832, 323.289917
2.355347, 324.231873
2.356862, 325.118927
2.358376, 325.944305
2.359891, 326.729126
2.361406, 327.496094
2.362920, 328.254761
2.364435, 329.016510
2.365950, 329.804138
2.367465, 330.626495
2.368979, 331.489563
2.370494, 332.412201
2.372009, 333.404175
2.373523, 334.459869
2.375038, 335.556244
2.376553, 336.676788
2.378067, 337.834808
2.379582, 339.030640
2.381097, 340.228210
2.382611, 341.402863
2.384126, 342.569336
2.385641, 343.732971
2.387156, 344.869629
2.388670, 345.957916
2.390185, 346.983429
2.391700, 347.944855
2.393214, 348.854767
2.394729, 349.732544
2.396244, 350.612305
2.397758, 351.528778
2.399273, 352.501953
2.400788, 353.537109
2.402303, 354.633423
2.403817, 355.786041
2.405332, 356.971924
2.406847, 358.166077
2.408361, 359.351135
2.409876, 360.497040
2.411391, 361.578735
2.412905, 362.606628
2.414420, 363.613892
2.415935, 364.623016
2.417449, 365.638428
2.418964, 366.664581
2.420479, 367.709351
2.421993, 368.770355
2.423508, 369.843048
2.425023, 370.928833
2.426538, 372.035492
2.428052, 373.182983
2.429567, 374.393188
2.431082, 375.691437
2.432596, 377.099670
2.434111, 378.619049
2.435626, 380.234131
2.437140, 381.922394
2.438655, 383.667633
2.440170, 385.449799
2.441684, 387.251862
2.443199, 389.076233
2.444714, 390.906830
2.446229, 392.709503
2.447743, 394.472961
2.449258, 396.197174
2.450773, 397.879120
2.452287, 399.540527
2.453802, 401.211517
2.455317, 402.860870
2.456831, 404.425995
2.458346, 405.905029
2.459861, 407.332428
2.461375, 408.710205
2.462890, 410.009399
2.464405, 411.199127
2.465919, 412.266510
2.467434, 413.248566
2.468949, 414.224396
2.470464, 415.230255
2.471978, 416.247589
2.473493, 417.262878
2.475008, 418.273254
2.476522, 419.278015
2.478037, 420.275085
2.479552, 421.246246
2.481066, 422.179871
2.482581, 423.101196
2.484096, 424.052399
2.485610, 425.056244
2.487125, 426.114624
2.488640, 427.228210
2.490155, 428.407043
2.491669, 429.652832
2.493184, 430.936401
2.494699, 432.230164
2.496213, 433.525421
2.497728, 434.804749
2.499243, 436.030396
2.500757, 437.141296
2.502272, 438.086975
2.503787, 438.896301
2.505301, 439.674011
2.506816, 440.503754
2.508331, 441.391083
2.509845, 442.294220
2.511360, 443.170746
2.512875, 443.992584
2.514390, 444.730347
2.515904, 445.370087
2.517419, 445.936157
2.518934, 446.465759
2.520448, 446.986572
2.521963, 447.513214
2.523478, 448.045044
2.524992, 448.576569
2.526507, 449.107422
2.528022, 449.621918
2.529536, 450.100403
2.531051, 450.579498
2.532566, 451.120911
2.534081, 451.739410
2.535595, 452.427399
2.537110, 453.170319
2.538625, 453.940277
2.540139, 454.731262
2.541654, 455.572174
2.543169, 456.488739
2.544683, 457.469208
2.546198, 458.483185
2.547713, 459.491943
2.549227, 460.443298
2.550742, 461.295624
2.552257, 462.035065
2.553772, 462.675842
2.555286, 463.249207
2.556801, 463.779358
2.558316, 464.276764
2.559830, 464.762146
2.561345, 465.266113
2.562860, 465.803253
2.564374, 466.371399
2.565889, 466.961792
2.567404, 467.570007
2.568918, 468.191833
2.570433, 468.811981
2.571948, 469.417206
2.573463, 470.023346
2.574977, 470.678833
2.576492, 471.415955
2.578007, 472.240936
2.579521, 473.150421
2.581036, 474.112091
2.582551, 475.080078
2.584065, 476.027100
2.585580, 476.950134
2.587095, 477.843018
2.588610, 478.704865
2.590124, 479.560730
2.591639, 480.400177
2.593154, 481.163239
2.594668, 481.830627
2.596183, 482.461884
2.597698, 483.131012
2.599212, 483.872833
2.600727, 484.676056
2.602242, 485.512817
2.603756, 486.399200
2.605271, 487.361511
2.606786, 488.356384
2.608301, 489.317230
2.609815, 490.234528
2.611330, 491.156250
2.612845, 492.149139
2.614359, 493.245453
2.615874, 494.395966
2.617389, 495.517548
2.618903, 496.594940
2.620418, 497.668457
2.621933, 498.757874
2.623447, 499.847565
2.624962, 500.908569
2.626477, 501.929321
2.627992, 502.908752
2.629506, 503.835571
2.631021, 504.710541
2.632536, 505.558105
2.634050, 506.407928
2.635565, 507.265961
2.637080, 508.120392
2.638594, 508.974304
2.640109, 509.835754
2.641624, 510.698273
2.643138, 511.556091
2.644653, 512.422302
2.646168, 513.335693
2.647683, 514.342407
2.649197, 515.457092
2.650712, 516.661926
2.652227, 517.930786
2.653741, 519.249084
2.655256, 520.619629
2.656771, 522.045837
2.658285, 523.515015
2.659800, 524.988159
2.661315, 526.407349
2.662829, 527.719421
2.664344, 528.909180
2.665859, 530.026062
2.667374, 531.138611
2.668888, 532.273438
2.670403, 533.440491
2.671918, 534.646362
2.673432, 535.856384
2.674947, 537.013428
2.676462, 538.074890
2.677976, 539.015076
2.679491, 539.840515
2.681006, 540.589844
2.682521, 541.288086
2.684035, 541.928589
2.685550, 542.492493
2.687065, 542.990723
2.688579, 543.472595
2.690094, 543.989014
2.691609, 544.591431
2.693123, 545.320679
2.694638, 546.171692
2.696153, 547.086182
2.697667, 547.983582
2.699182, 548.838562
2.700697, 549.692444
2.702212, 550.568787
2.703726, 551.461365
2.705241, 552.362549
2.706756, 553.256287
2.708270, 554.125305
2.709785, 554.949646
2.711300, 555.702515
2.712814, 556.365173
2.714329, 556.952881
2.715844, 557.496033
2.717358, 557.992249
2.718873, 558.435242
2.720388, 558.834290
2.721903, 559.194458
2.723417, 559.535278
2.724932, 559.883423
2.726447, 560.254822
2.727961, 560.683960
2.729476, 561.213196
2.730991, 561.836975
2.732505, 562.511047
2.734020, 563.197327
2.735535, 563.860596
2.737049, 564.469482
2.738564, 565.029907
2.740079, 565.582947
2.741594, 566.165039
2.743108, 566.786743
2.744623, 567.454529
2.746138, 568.161316
2.747652, 568.859619
2.749167, 569.505737
2.750682, 570.090393
2.752196, 570.621704
2.753711, 571.132446
2.755226, 571.666870
2.756741, 572.221619
2.758255, 572.756409
2.759770, 573.240540
2.761285, 573.671692
2.762799, 574.091553
2.764314, 574.539429
2.765829, 575.004150
2.767343, 575.461731
2.768858, 575.926819
2.770373, 576.460999
2.771887, 577.124451
2.773402, 577.905823
2.774917, 578.743347
2.776432, 579.592224
2.777946, 580.433533
2.779461, 581.263123
2.780976, 582.079956
2.782490, 582.871948
2.784005, 583.636230
2.785520, 584.408752
2.787034, 585.255188
2.788549, 586.223694
2.790064, 587.308960
2.791578, 588.484436
2.793093, 589.721313
2.794608, 590.978760
2.796123, 592.244080
2.797637, 593.520264
2.799152, 594.776428
2.800667, 595.975525
2.802181, 597.110962
2.803696, 598.214661
2.805211, 599.341614
2.806725, 600.524292
2.808240, 601.736877
2.809755, 602.898010
2.811269, 603.930786
2.812784, 604.850891
2.814299, 605.736267
2.815814, 606.618225
2.817328, 607.479919
2.818843, 608.321411
2.820358, 609.177795
2.821872, 610.083130
2.823387, 611.027893
2.824902, 611.964111
2.826416, 612.854919
2.827931, 613.729309
2.829446, 614.664307
2.830960, 615.688721
2.832475, 616.768616
2.833990, 617.869141
2.835505, 618.956665
2.837019, 620.012451
2.838534, 621.062561
2.840049, 622.152283
2.841563, 623.307678
2.843078, 624.520569
2.844593, 625.770508
2.846107, 627.033142
2.847622, 628.274475
2.849137, 629.482117
2.850652, 630.678101
2.852166, 631.869263
2.853681, 633.007751
2.855196, 634.046631
2.856710, 635.025940
2.858225, 636.047058
2.859740, 637.169983
2.861254, 638.374695
2.862769, 639.610046
2.864284, 640.845764
2.865798, 642.070190
2.867313, 643.272949
2.868828, 644.435547
2.870342, 645.515625
2.871857, 646.471008
2.873372, 647.297424
2.874887, 648.000671
2.876401, 648.608276
2.877916, 649.179138
2.879431, 649.725098
2.880945, 650.218018
2.882460, 650.644043
2.883975, 651.009094
2.885489, 651.330261
2.887004, 651.601318
2.888519, 651.802734
2.890033, 651.938721
2.891548, 652.043457
2.893063, 652.180237
2.894578, 652.402649
2.896092, 652.717346
2.897607, 653.098938
2.899122, 653.522644
2.900636, 653.960266
2.902151, 654.396729
2.903666, 654.859619
2.905180, 655.368347
2.906695, 655.897217
2.908210, 656.435486
2.909724, 657.009521
2.911239, 657.615601
2.912754, 658.229980
2.914268, 658.856628
2.915783, 659.503906
2.917298, 660.164734
2.918813, 660.837036
2.920327, 661.539612
2.921842, 662.283997
2.923357, 663.079529
2.924871, 663.924255
2.926386, 664.780396
2.927901, 665.650208
2.929415, 666.595703
2.930930, 667.654236
2.932445, 668.786316
2.933959, 669.898987
2.935474, 670.924927
2.936989, 671.866882
2.938504, 672.774231
2.940018, 673.695801
2.941533, 674.635315
2.943048, 675.557617
2.944562, 676.428650
2.946077, 677.220032
2.947592, 677.911133
2.949106, 678.489197
2.950621, 678.958557
2.952136, 679.329651
2.953650, 679.577759
2.955165, 679.690430
2.956680, 679.712219
2.958194, 679.699768
2.959709, 679.686584
2.961224, 679.702881
2.962739, 679.795837
2.964253, 679.989807
2.965768, 680.280762
2.967283, 680.651306
2.968797, 681.035278
2.970312, 681.350464
2.971827, 681.558105
2.973341, 681.687866
2.974856, 681.817139
2.976371, 682.008972
2.977885, 682.297607
2.979400, 682.685303
2.980915, 683.150818
2.982430, 683.681580
2.983944, 684.260193
2.985459, 684.847656
2.986974, 685.395996
2.988488, 685.862183
2.990003, 686.234802
2.991518, 686.558777
2.993032, 686.896423
2.994547, 687.248352
2.996062, 687.562622
2.997576, 687.808228
2.999091, 687.986206
3.000606, 688.093933
3.002121, 688.113892
3.003635, 688.047363
3.005150, 687.924805
3.006665, 687.779785
3.008179, 687.648621
3.009694, 687.587891
3.011209, 687.635071
3.012723, 687.761780
3.014238, 687.928040
3.015753, 688.145325
3.017267, 688.443054
3.018782, 688.810913
3.020297, 689.219055
3.021812, 689.651794
3.023326, 690.090576
3.024841, 690.527039
3.026356, 690.972107
3.027870, 691.423767
3.029385, 691.871521
3.030900, 692.307068
3.032414, 692.703125
3.033929, 693.009094
3.035444, 693.178528
3.036959, 693.181152
3.038473, 693.021240
3.039988, 692.757996
3.041503, 692.461304
3.043017, 692.142334
3.044532, 691.782898
3.046047, 691.392395
3.047561, 690.981873
3.049076, 690.550293
3.050591, 690.104248
3.052105, 689.665649
3.053620, 689.289001
3.055135, 689.026184
3.056650, 688.867065
3.058164, 688.768433
3.059679, 688.698120
3.061194, 688.624512
3.062708, 688.498901
3.064223, 688.261902
3.065738, 687.892212
3.067252, 687.425537
3.068767, 686.919495
3.070282, 686.437805
3.071796, 686.020203
3.073311, 685.652344
3.074826, 685.298462
3.076341, 684.965576
3.077855, 684.707703
3.079370, 684.557861
3.080885, 684.498169
3.082399, 684.488281
3.083914, 684.492310
3.085429, 684.507324
3.086943, 684.551758
3.088458, 684.604797
3.089973, 684.628113
3.091487, 684.617310
3.093002, 684.587769
3.094517, 684.553345
3.096032, 684.510681
3.097546, 684.449463
3.099061, 684.373535
3.100576, 684.317505
3.102090, 684.332336
3.103605, 684.418823
3.105120, 684.533081
3.106634, 684.638611
3.108149, 684.724304
3.109664, 684.825867
3.111178, 684.985168
3.112693, 685.191467
3.114208, 685.419128
3.115723, 685.661194
3.117237, 685.892456
3.118752, 686.057983
3.120267, 686.130432
3.121781, 686.171509
3.123296, 686.263184
3.124811, 686.395935
3.126325, 686.510681
3.127840, 686.574707
3.129355, 686.586243
3.130870, 686.564453
3.132384, 686.523682
3.133899, 686.459900
3.135414, 686.378235
3.136928, 686.304321
3.138443, 686.253357
3.139958, 686.205078
3.141472, 686.115601
3.142987, 685.939392
3.144502, 685.668335
3.146016, 685.351318
3.147531, 685.028259
3.149046, 684.689331
3.150561, 684.307800
3.152075, 683.871338
3.153590, 683.384888
3.155105, 682.843628
3.156619, 682.228760
3.158134, 681.548401
3.159649, 680.847778
3.161163, 680.138794
3.162678, 679.378845
3.164193, 678.567749
3.165707, 677.742859
3.167222, 676.888367
3.168737, 675.997131
3.170252, 675.132263
3.171766, 674.344482
3.173281, 673.612793
3.174796, 672.895142
3.176310, 672.197449
3.177825, 671.530457
3.179340, 670.867981
3.180854, 670.180725
3.182369, 669.442444
3.183884, 668.651855
3.185398, 667.849121
3.186913, 667.089905
3.188428, 666.409058
3.189943, 665.797058
3.191457, 665.225647
3.192972, 664.682251
3.194487, 664.174927
3.196001, 663.728516
3.197516, 663.365662
3.199031, 663.076050
3.200545, 662.807251
3.202060, 662.501282
3.203575, 662.167175
3.205090, 661.877930
3.206604, 661.694519
3.208119, 661.621521
3.209634, 661.628540
3.211148, 661.718994
3.212663, 661.915894
3.214178, 662.194580
3.215692, 662.485046
3.217207, 662.730225
3.218722, 662.932617
3.220236, 663.128113
3.221751, 663.359924
3.223266, 663.669312
3.224781, 664.050720
3.226295, 664.454346
3.227810, 664.844910
3.229325, 665.213501
3.230839, 665.556885
3.232354, 665.890930
3.233869, 666.248413
3.235383, 666.657166
3.236898, 667.119995
3.238413, 667.601501
3.239927, 668.055847
3.241442, 668.452515
3.242957, 668.778564
3.244472, 669.045593
3.245986, 669.281616
3.247501, 669.513184
3.249016, 669.771179
3.250530, 670.053650
3.252045, 670.314087
3.253560, 670.526367
3.255074, 670.681152
3.256589, 670.765747
3.258104, 670.787598
3.259618, 670.763611
3.261133, 670.703369
3.262648, 670.595581
3.264163, 670.392944
3.265677, 670.073608
3.267192, 669.670837
3.268707, 669.237122
3.270221, 668.835022
3.271736, 668.498657
3.273251, 668.210388
3.274765, 667.931946
3.276280, 667.644531
3.277795, 667.378601
3.279309, 667.195740
3.280824, 667.117126
3.282339, 667.105591
3.283854, 667.115906
3.285368, 667.101990
3.286883, 666.995117
3.288398, 666.727905
3.289912, 666.305237
3.291427, 665.802124
3.292942, 665.260681
3.294456, 664.662415
3.295971, 663.988770
3.297486, 663.222778
3.299001, 662.344971
3.300515, 661.358398
3.302030, 660.280151
3.303545, 659.150146
3.305059, 658.032166
3.306574, 656.980286
3.308089, 655.995483
3.309603, 655.013611
3.311118, 653.993225
3.312633, 652.960632
3.314147, 651.931885
3.315662, 650.874512
3.317177, 649.761414
3.318691, 648.599670
3.320206, 647.404968
3.321721, 646.174316
3.323236, 644.896851
3.324750, 643.604187
3.326265, 642.356934
3.327780, 641.191040
3.329294, 640.111023
3.330809, 639.111755
3.332324, 638.181274
3.333838, 637.279785
3.335353, 636.376770
3.336868, 635.470886
3.338382, 634.548096
3.339897, 633.587524
3.341412, 632.570251
3.342927, 631.465332
3.344441, 630.250183
3.345956, 628.952820
3.347471, 627.610718
3.348985, 626.195679
3.350500, 624.679688
3.352015, 623.091797
3.353529, 621.456116
3.355044, 619.771606
3.356559, 618.039734
3.358073, 616.262756
3.359588, 614.445862
3.361103, 612.609802
3.362617, 610.781250
3.364132, 608.965454
3.365647, 607.134949
3.367162, 605.284668
3.368676, 603.441284
3.370191, 601.588623
3.371706, 599.673767
3.373220, 597.650513
3.374735, 595.501709
3.376250, 593.268738
3.377764, 591.010193
3.379279, 588.720703
3.380794, 586.350891
3.382308, 583.887390
3.383823, 581.369751
3.385338, 578.846558
3.386853, 576.373840
3.388367, 574.007751
3.389882, 571.744202
3.391397, 569.556641
3.392911, 567.428406
3.394426, 565.330811
3.395941, 563.225281
3.397455, 561.053223
3.398970, 558.776855
3.400485, 556.438477
3.401999, 554.128235
3.403514, 551.893677
3.405029, 549.702698
3.406543, 547.504456
3.408058, 545.300781
3.409573, 543.099121
3.411088, 540.886780
3.412602, 538.703735
3.414117, 536.595337
3.415632, 534.536072
3.417146, 532.496460
3.418661, 530.492249
3.420176, 528.536560
3.421690, 526.617737
3.423205, 524.741821
3.424720, 522.945068
3.426234, 521.231445
3.427749, 519.565247
3.429264, 517.936829
3.430779, 516.364807
3.432293, 514.880310
3.433808, 513.519470
3.435323, 512.292969
3.436837, 511.188751
3.438352, 510.167480
3.439867, 509.179108
3.441381, 508.204742
3.442896, 507.214600
3.444411, 506.171204
3.445925, 505.093353
3.447440, 504.009003
3.448955, 502.916962
3.450470, 501.834686
3.451984, 500.788055
3.453499, 499.779480
3.455014, 498.806213
3.456528, 497.877960
3.458043, 496.995239
3.459558, 496.111664
3.461072, 495.173157
3.462587, 494.180145
3.464102, 493.172943
3.465616, 492.199280
3.467131, 491.295959
3.468646, 490.462494
3.470161, 489.661133
3.471675, 488.856750
3.473190, 488.031677
3.474705, 487.165955
3.476219, 486.242432
3.477734, 485.265442
3.479249, 484.243561
3.480763, 483.168610
3.482278, 482.043793
3.483793, 480.918030
3.485308, 479.854767
3.486822, 478.854675
3.488337, 477.877411
3.489852, 476.941986
3.491366, 476.093140
3.492881, 475.346619
3.494396, 474.734131
3.495910, 474.288788
3.497425, 473.990845
3.498940, 473.763916
3.500454, 473.532501
3.501969, 473.291962
3.503484, 473.075195
3.504999, 472.879791
3.506513, 472.675903
3.508028, 472.455597
3.509543, 472.237671
3.511057, 472.035004
3.512572, 471.842834
3.514087, 471.638672
3.515601, 471.400269
3.517116, 471.107758
3.518631, 470.736481
3.520145, 470.295166
3.521660, 469.797394
3.523175, 469.235352
3.524690, 468.648529
3.526204, 468.123016
3.527719, 467.728607
3.529234, 467.480957
3.530748, 467.323120
3.532263, 467.154419
3.533778, 466.920380
3.535292, 466.678833
3.536807, 466.505829
3.538322, 466.358917
3.539836, 466.136292
3.541351, 465.801941
3.542866, 465.385223
3.544381, 464.935944
3.545895, 464.506897
3.547410, 464.156769
3.548925, 463.963623
3.550439, 463.973419
3.551954, 464.121704
3.553469, 464.283905
3.554983, 464.388519
3.556498, 464.452484
3.558013, 464.537354
3.559527, 464.732849
3.561042, 465.140625
3.562557, 465.790100
3.564072, 466.637115
3.565586, 467.634033
3.567101, 468.747162
3.568616, 469.942657
3.570130, 471.190094
3.571645, 472.473480
3.573160, 473.808441
3.574674, 475.259399
3.576189, 476.865631
3.577704, 478.560699
3.579219, 480.252472
3.580733, 481.917206
3.582248, 483.565979
3.583763, 485.232056
3.585277, 486.969055
3.586792, 488.810760
3.588307, 490.757751
3.589821, 492.758850
3.591336, 494.756989
3.592851, 496.772858
3.594365, 498.863617
3.595880, 501.006256
3.597395, 503.118805
3.598910, 505.202148
3.600424, 507.335632
3.601939, 509.598663
3.603454, 512.053650
3.604968, 514.668518
3.606483, 517.303955
3.607998, 519.840332
3.609512, 522.238464
3.611027, 524.519836
3.612542, 526.725586
3.614056, 528.863647
3.615571, 530.942688
3.617086, 533.030762
3.618601, 535.201538
3.620115, 537.489563
3.621630, 539.896179
3.623145, 542.370117
3.624659, 544.822021
3.626174, 547.203247
3.627689, 549.546082
3.629203, 551.879395
3.630718, 554.185364
3.632233, 556.429199
3.633747, 558.572449
3.635262, 560.645325
3.636777, 562.759705
3.638292, 564.979309
3.639806, 567.216858
3.641321, 569.295593
3.642836, 571.092834
3.644350, 572.601135
3.645865, 573.868164
3.647380, 574.948730
3.648894, 575.881042
3.650409, 576.679932
3.651924, 577.369385
3.653439, 577.953979
3.654953, 578.436096
3.656468, 578.841797
3.657983, 579.164246
3.659497, 579.354797
3.661012, 579.365601
3.662527, 579.167114
3.664041, 578.789734
3.665556, 578.316040
3.667071, 577.796753
3.668585, 577.230774
3.670100, 576.617615
3.671615, 576.007935
3.673130, 575.464417
3.674644, 575.017334
3.676159, 574.690979
3.677674, 574.544128
3.679188, 574.639893
3.680703, 574.954346
3.682218, 575.385925
3.683732, 575.845459
3.685247, 576.313293
3.686762, 576.833984
3.688276, 577.475586
3.689791, 578.282410
3.691306, 579.240479
3.692821, 580.288269
3.694335, 581.376648
3.695850, 582.506470
3.697365, 583.721375
3.698879, 585.086365
3.700394, 586.625732
3.701909, 588.297974
3.703423, 590.063599
3.704938, 591.929321
3.706453, 593.899963
3.707967, 595.958679
3.709482, 598.103699
3.710997, 600.332031
3.712512, 602.633179
3.714026, 605.010864
3.715541, 607.450134
3.717056, 609.887756
3.718570, 612.241272
3.720085, 614.456299
3.721600, 616.540100
3.723114, 618.550842
3.724629, 620.549011
3.726144, 622.600098
3.727658, 624.772644
3.729173, 627.082764
3.730688, 629.483215
3.732203, 631.888245
3.733717, 634.232666
3.735232, 636.496094
3.736747, 638.662231
3.738261, 640.756226
3.739776, 642.859558
3.741291, 645.025818
3.742805, 647.236511
3.744320, 649.436584
3.745835, 651.605225
3.747350, 653.768433
3.748864, 655.926270
3.750379, 658.015991
3.751894, 659.953247
3.753408, 661.720093
3.754923, 663.392822
3.756438, 665.034485
3.757952, 666.635803
3.759467, 668.164185
3.760982, 669.575928
3.762496, 670.831055
3.764011, 671.931396
3.765526, 672.909058
3.767040, 673.813721
3.768555, 674.701843
3.770070, 675.578125
3.771585, 676.422241
3.773099, 677.277283
3.774614, 678.197876
3.776129, 679.196838
3.777643, 680.271118
3.779158, 681.401001
3.780673, 682.560303
3.782187, 683.728943
3.783702, 684.882751
3.785217, 685.983032
3.786731, 686.992676
3.788246, 687.930481
3.789761, 688.852661
3.791276, 689.770508
3.792790, 690.657532
3.794305, 691.468262
3.795820, 692.126770
3.797334, 692.580017
3.798849, 692.847839
3.800364, 693.007507
3.801878, 693.156860
3.803393, 693.392456
3.804908, 693.808533
3.806422, 694.470154
3.807937, 695.376343
3.809452, 696.482483
3.810966, 697.737061
3.812481, 699.090820
3.813996, 700.509766
3.815511, 701.958984
3.817025, 703.384949
3.818540, 704.747437
3.820055, 706.048218
3.821569, 707.334961
3.823084, 708.674438
3.824599, 710.116943
3.826113, 711.652100
3.827628, 713.204712
3.829143, 714.742920
3.830657, 716.298706
3.832172, 717.878174
3.833687, 719.437744
3.835202, 720.923767
3.836716, 722.351257
3.838231, 723.777954
3.839746, 725.153625
3.841260, 726.322693
3.842775, 727.223511
