Time, Low-pass and stretch (1st partial)
3.345956, 1479.496094
3.347471, 1472.832520
3.348985, 1472.397339
3.350500, 1473.947632
3.352015, 1469.677490
3.353529, 1469.840576
3.355044, 1473.294800
3.356559, 1480.203247
3.358073, 1481.753662
3.359588, 1483.167969
3.361103, 1487.465332
3.362617, 1486.975708
3.364132, 1488.417236
3.365647, 1488.770874
3.367162, 1484.582275
3.368676, 1485.643066
3.370191, 1492.850708
3.371706, 1495.461792
3.373220, 1494.700195
3.374735, 1492.551514
3.376250, 1495.298584
3.377764, 1494.536987
3.379279, 1494.319336
3.380794, 1494.700195
3.382308, 1499.160767
3.383823, 1503.893311
3.385338, 1503.784546
3.386853, 1503.920532
3.388367, 1504.845215
3.389882, 1507.755493
3.391397, 1512.025635
3.392911, 1511.372925
3.394426, 1517.057495
3.395941, 1523.993042
3.397455, 1528.616821
3.398970, 1535.742920
3.400485, 1537.701172
3.401999, 1539.115479
3.403514, 1544.664062
3.405029, 1548.825439
3.406543, 1554.183594
3.408058, 1558.834473
3.409573, 1564.002197
3.411088, 1568.000488
3.412602, 1568.435669
3.414117, 1563.975098
3.415632, 1562.016724
3.417146, 1562.995850
3.418661, 1567.075684
3.420176, 1569.659546
3.421690, 1570.067505
3.423205, 1573.848145
3.424720, 1575.534424
3.426234, 1575.425659
3.427749, 1577.193604
3.429264, 1582.279785
3.430779, 1589.786499
3.432293, 1595.307861
3.433808, 1594.274292
3.435323, 1592.914429
3.436837, 1592.424805
3.438352, 1592.152832
3.439867, 1589.106567
3.441381, 1590.520874
3.442896, 1593.811890
3.444411, 1593.512817
3.445925, 1591.799194
3.447440, 1587.311523
3.448955, 1587.556274
3.450470, 1589.025024
3.451984, 1594.546265
3.453499, 1597.918945
3.455014, 1603.331421
3.456528, 1608.091187
3.458043, 1603.793823
3.459558, 1601.862793
3.461072, 1602.134766
3.462587, 1608.988770
3.464102, 1618.290649
3.465616, 1624.791138
3.467131, 1628.571777
3.468646, 1631.726807
3.470161, 1637.220947
3.471675, 1638.091309
3.473190, 1638.771240
3.474705, 1645.081299
3.476219, 1647.039673
3.477734, 1645.353271
3.479249, 1644.809326
3.480763, 1646.386841
3.482278, 1647.882812
3.483793, 1647.746826
3.485308, 1651.826538
3.486822, 1651.554565
3.488337, 1652.914551
3.489852, 1655.280884
3.491366, 1661.373291
3.492881, 1666.541016
3.494396, 1668.172974
3.495910, 1667.438599
3.497425, 1666.731445
3.498940, 1663.821167
3.500454, 1660.040527
3.501969, 1661.835693
3.503484, 1665.099487
3.504999, 1665.262695
3.506513, 1663.549194
3.508028, 1663.793945
3.509543, 1665.561890
3.511057, 1666.812988
3.512572, 1670.131226
3.514087, 1673.014282
3.515601, 1670.076904
3.517116, 1673.476685
3.518631, 1674.727783
3.520145, 1678.018921
3.521660, 1684.084106
3.523175, 1682.968994
3.524690, 1679.433228
3.526204, 1673.449463
3.527719, 1670.484863
3.529234, 1670.348877
3.530748, 1674.646240
3.532263, 1672.307129
3.533778, 1665.616333
3.535292, 1667.955322
3.536807, 1670.675293
3.538322, 1675.679810
3.539836, 1678.318115
3.541351, 1678.154907
3.542866, 1686.695190
3.544381, 1690.448608
3.545895, 1689.170288
3.547410, 1685.416870
3.548925, 1681.282715
3.550439, 1681.146729
3.551954, 1681.826660
3.553469, 1682.941772
3.554983, 1685.008911
3.556498, 1685.988037
3.558013, 1682.425049
3.559527, 1680.031616
3.561042, 1682.125854
3.562557, 1676.849365
3.564072, 1676.876587
3.565586, 1676.958130
3.567101, 1672.987183
3.568616, 1669.614502
3.570130, 1663.413208
3.571645, 1664.881958
3.573160, 1665.697876
3.574674, 1667.329834
3.576189, 1669.668945
3.577704, 1672.959961
3.579219, 1682.533813
3.580733, 1684.301758
3.582248, 1683.975342
3.583763, 1687.239258
3.585277, 1686.668091
3.586792, 1685.525635
3.588307, 1683.023438
3.589821, 1684.682495
3.591336, 1687.538330
3.592851, 1688.816772
3.594365, 1693.277344
3.595880, 1700.131348
3.597395, 1702.687988
3.598910, 1703.476807
3.600424, 1703.014404
3.601939, 1701.545654
3.603454, 1712.343506
3.604968, 1718.136841
3.606483, 1718.381592
3.607998, 1720.285522
3.609512, 1718.463257
3.611027, 1720.503174
3.612542, 1726.350830
3.614056, 1725.752441
3.615571, 1726.949219
3.617086, 1729.941040
3.618601, 1736.495850
3.620115, 1744.764282
3.621630, 1754.202148
3.623145, 1757.330078
3.624659, 1751.999146
3.626174, 1757.629272
3.627689, 1759.805176
3.629203, 1760.865845
3.630718, 1763.041748
3.632233, 1764.238525
3.633747, 1763.667358
3.635262, 1760.593872
3.636777, 1761.627441
3.638292, 1764.891235
3.639806, 1767.311890
3.641321, 1770.575806
3.642836, 1771.826904
3.644350, 1774.111572
3.645865, 1773.703613
3.647380, 1771.418945
3.648894, 1767.475098
3.650409, 1766.441528
3.651924, 1757.955566
3.653439, 1749.796021
3.654953, 1753.930176
3.656468, 1755.942871
3.657983, 1750.611938
3.659497, 1748.653687
3.661012, 1747.892090
3.662527, 1751.699951
3.664041, 1753.413452
3.665556, 1760.621094
3.667071, 1767.774292
3.668585, 1772.670044
3.670100, 1773.676392
3.671615, 1772.996460
3.673130, 1768.780640
3.674644, 1766.414429
3.676159, 1768.345459
3.677674, 1765.761597
3.679188, 1764.211304
3.680703, 1760.457886
3.682218, 1758.553955
3.683732, 1760.185913
3.685247, 1756.786133
3.686762, 1753.223022
3.688276, 1755.099731
3.689791, 1758.417969
3.691306, 1758.744385
3.692821, 1763.096191
3.694335, 1773.377197
3.695850, 1771.554932
3.697365, 1772.996460
3.698879, 1778.245728
3.700394, 1774.519531
3.701909, 1777.348267
3.703423, 1779.469727
3.704938, 1776.641113
3.706453, 1773.812378
3.707967, 1771.092529
3.709482, 1772.887695
3.710997, 1770.684570
3.712512, 1772.670044
3.714026, 1775.933960
3.715541, 1776.450684
3.717056, 1776.369141
3.718570, 1776.994629
3.720085, 1774.329224
3.721600, 1775.471558
3.723114, 1772.398071
3.724629, 1767.323608
3.726144, 1767.333252
3.727658, 1767.343018
3.729173, 1767.352539
3.730688, 1767.362305
3.732203, 1767.371948
3.733717, 1767.381592
3.735232, 1767.391235
3.736747, 1767.400635
3.738261, 1767.408325
3.739776, 1767.416016
3.741291, 1767.423584
3.742805, 1767.431274
3.744320, 1767.438965
3.745835, 1767.446533
3.747350, 1767.454102
3.748864, 1767.461792
3.750379, 1767.468628
3.751894, 1767.471436
3.753408, 1767.474365
3.754923, 1767.477173
3.756438, 1767.479980
3.757952, 1767.482910
3.759467, 1767.485718
3.760982, 1767.488525
3.762496, 1767.491211
3.764011, 1767.491577
3.765526, 1767.484497
3.767040, 1767.477417
3.768555, 1767.470337
3.770070, 1767.463257
3.771585, 1767.456177
3.773099, 1767.449097
3.774614, 1767.442017
3.776129, 1767.434937
3.777643, 1767.423340
3.779158, 1767.403564
3.780673, 1767.383789
3.782187, 1767.364014
3.783702, 1767.344238
3.785217, 1767.324341
3.786731, 1767.304565
3.788246, 1767.284790
3.789761, 1767.265015
3.791276, 1767.239502
3.792790, 1767.206787
3.794305, 1767.174072
3.795820, 1767.141113
3.797334, 1767.108398
3.798849, 1767.075684
3.800364, 1767.042969
3.801878, 1767.010254
3.803393, 1766.977417
3.804908, 1766.938232
3.806422, 1766.893433
3.807937, 1766.848633
3.809452, 1766.803711
3.810966, 1766.759033
3.812481, 1766.714355
3.813996, 1766.669434
3.815511, 1766.624512
3.817025, 1766.579834
3.818540, 1766.530151
3.820055, 1766.477539
3.821569, 1766.424805
3.823084, 1766.372070
3.824599, 1766.319580
3.826113, 1766.266846
3.827628, 1766.214355
3.829143, 1766.161621
3.830657, 1766.109009
3.832172, 1766.053955
3.833687, 1765.997559
3.835202, 1765.941406
3.836716, 1765.885010
3.838231, 1765.828735
3.839746, 1765.772461
3.841260, 1765.716309
3.842775, 1765.660156
3.844290, 1765.603760
3.845804, 1765.543945
3.847319, 1765.483276
3.848834, 1765.422363
3.850348, 1765.361572
3.851863, 1765.300903
3.853378, 1765.240112
3.854892, 1765.179443
3.856407, 1765.118652
3.857922, 1765.057739
3.859437, 1764.993164
3.860951, 1764.927979
3.862466, 1764.862793
3.863981, 1764.797607
3.865495, 1764.732300
3.867010, 1764.667114
3.868525, 1764.601807
3.870039, 1764.536743
3.871554, 1764.471558
3.873069, 1764.405518
3.874583, 1764.339722
3.876098, 1764.273926
3.877613, 1764.208008
3.879128, 1764.142090
3.880642, 1764.076172
3.882157, 1764.010376
3.883672, 1763.944458
3.885186, 1763.878906
3.886701, 1763.814697
3.888216, 1763.750610
3.889730, 1763.686646
3.891245, 1763.622559
3.892760, 1763.558594
3.894274, 1763.494629
3.895789, 1763.430420
3.897304, 1763.366455
3.898819, 1763.302368
3.900333, 1763.237427
3.901848, 1763.172363
3.903363, 1763.107300
3.904877, 1763.042480
3.906392, 1762.977417
3.907907, 1762.912598
3.909421, 1762.847534
3.910936, 1762.782471
3.912451, 1762.717285
3.913965, 1762.650757
3.915480, 1762.584351
3.916995, 1762.517822
3.918510, 1762.451416
3.920024, 1762.385132
3.921539, 1762.318604
3.923054, 1762.252197
3.924568, 1762.185791
3.926083, 1762.120361
3.927598, 1762.057617
3.929112, 1761.994629
3.930627, 1761.931763
3.932142, 1761.868896
3.933656, 1761.805908
3.935171, 1761.743042
3.936686, 1761.680176
3.938201, 1761.617310
3.939715, 1761.557251
3.941230, 1761.501465
3.942745, 1761.445679
3.944259, 1761.389893
3.945774, 1761.334229
3.947289, 1761.278320
3.948803, 1761.222534
3.950318, 1761.166870
3.951833, 1761.111084
3.953348, 1761.058472
3.954862, 1761.009033
3.956377, 1760.959595
3.957892, 1760.910400
3.959406, 1760.860840
3.960921, 1760.811523
3.962436, 1760.762085
3.963950, 1760.712646
3.965465, 1760.663330
3.966980, 1760.615723
3.968494, 1760.569580
3.970009, 1760.523071
3.971524, 1760.476807
3.973039, 1760.430542
3.974553, 1760.384277
3.976068, 1760.338013
3.977583, 1760.291748
3.979097, 1760.245361
3.980612, 1760.198975
3.982127, 1760.152588
3.983641, 1760.106201
3.985156, 1760.059937
3.986671, 1760.013428
3.988185, 1759.967041
3.989700, 1759.920654
3.991215, 1759.874390
3.992730, 1759.828003
3.994244, 1759.778931
3.995759, 1759.729126
3.997274, 1759.679199
3.998788, 1759.629395
4.000303, 1759.579468
4.001818, 1759.529541
4.003333, 1759.479736
4.004847, 1759.429810
4.006362, 1759.380005
4.007876, 1759.328735
4.009391, 1759.277344
4.010906, 1759.225952
4.012421, 1759.174438
4.013935, 1759.123047
4.015450, 1759.071655
4.016964, 1759.020142
4.018479, 1758.968750
4.019994, 1758.917236
4.021509, 1758.871094
4.023024, 1758.824951
4.024538, 1758.778931
4.026053, 1758.733032
4.027567, 1758.687012
4.029082, 1758.641113
4.030597, 1758.594971
4.032112, 1758.549072
4.033626, 1758.503296
4.035141, 1758.464355
4.036656, 1758.425537
4.038170, 1758.386475
4.039685, 1758.347656
4.041200, 1758.308838
4.042715, 1758.269897
4.044229, 1758.230957
4.045744, 1758.192017
4.047258, 1758.153320
4.048773, 1758.115845
4.050288, 1758.078369
4.051803, 1758.041016
4.053317, 1758.003418
4.054832, 1757.965820
4.056347, 1757.928467
4.057861, 1757.890991
4.059376, 1757.853516
4.060891, 1757.815063
4.062406, 1757.772827
4.063920, 1757.730469
4.065435, 1757.688110
4.066949, 1757.645874
4.068464, 1757.603516
4.069979, 1757.561157
4.071494, 1757.518921
4.073008, 1757.476440
4.074523, 1757.433472
4.076038, 1757.388306
4.077552, 1757.343262
4.079067, 1757.298340
4.080582, 1757.253174
4.082097, 1757.208130
4.083611, 1757.163086
4.085126, 1757.118042
4.086640, 1757.072998
4.088155, 1757.027832
4.089670, 1756.982056
4.091185, 1756.936523
4.092700, 1756.890869
4.094214, 1756.845215
4.095729, 1756.799561
4.097243, 1756.753906
4.098758, 1756.708374
4.100273, 1756.662720
4.101788, 1756.616455
4.103302, 1756.569336
4.104817, 1756.522339
4.106331, 1756.475342
4.107846, 1756.428223
4.109361, 1756.381348
4.110876, 1756.334229
4.112391, 1756.287109
4.113905, 1756.240112
4.115420, 1756.193848
4.116934, 1756.148193
4.118449, 1756.102417
4.119964, 1756.056641
4.121479, 1756.010986
4.122993, 1755.965088
4.124508, 1755.919556
4.126022, 1755.873779
4.127537, 1755.828125
4.129052, 1755.780640
4.130567, 1755.732422
4.132082, 1755.684204
4.133596, 1755.635864
4.135111, 1755.587524
4.136625, 1755.539307
4.138140, 1755.490967
4.139655, 1755.442749
4.141170, 1755.394531
4.142684, 1755.340942
4.144199, 1755.285645
4.145713, 1755.230225
4.147228, 1755.174805
4.148743, 1755.119385
4.150258, 1755.063965
4.151772, 1755.008545
4.153287, 1754.953125
4.154802, 1754.897827
4.156316, 1754.838745
4.157831, 1754.778931
4.159346, 1754.719238
4.160861, 1754.659302
4.162375, 1754.599609
4.163890, 1754.539795
4.165404, 1754.479858
4.166919, 1754.420044
4.168434, 1754.360229
4.169949, 1754.296265
4.171463, 1754.231689
4.172978, 1754.166992
4.174493, 1754.102539
4.176007, 1754.037842
4.177522, 1753.973511
4.179037, 1753.908813
4.180552, 1753.844238
4.182066, 1753.779785
4.183581, 1753.709961
4.185095, 1753.640259
4.186610, 1753.570312
4.188125, 1753.500488
4.189640, 1753.430786
4.191154, 1753.360840
4.192669, 1753.291138
4.194184, 1753.221313
4.195698, 1753.151489
4.197213, 1753.082031
4.198728, 1753.012451
4.200243, 1752.943115
4.201757, 1752.873535
4.203272, 1752.803955
4.204787, 1752.734619
4.206301, 1752.665039
4.207816, 1752.595703
4.209331, 1752.526978
4.210845, 1752.462891
4.212360, 1752.398926
4.213875, 1752.334717
4.215389, 1752.270752
4.216904, 1752.206543
4.218419, 1752.142456
4.219934, 1752.078613
4.221448, 1752.014404
4.222963, 1751.951294
4.224478, 1751.890747
4.225992, 1751.830078
4.227507, 1751.769531
4.229022, 1751.708984
4.230536, 1751.648438
4.232051, 1751.587891
4.233566, 1751.527222
4.235080, 1751.466797
4.236595, 1751.406250
4.238110, 1751.346069
4.239625, 1751.285645
4.241139, 1751.225342
4.242654, 1751.165039
4.244169, 1751.104736
4.245683, 1751.044434
4.247198, 1750.984131
4.248713, 1750.923828
4.250227, 1750.864502
4.251742, 1750.806274
4.253257, 1750.748291
4.254771, 1750.690063
4.256286, 1750.631836
4.257801, 1750.573730
4.259315, 1750.515625
4.260830, 1750.457520
4.262345, 1750.399292
4.263860, 1750.343872
4.265374, 1750.291138
4.266889, 1750.238281
4.268404, 1750.185547
4.269918, 1750.132568
4.271433, 1750.079712
4.272948, 1750.027100
4.274462, 1749.974243
4.275977, 1749.921387
4.277492, 1749.873169
4.279006, 1749.828125
4.280521, 1749.782959
4.282036, 1749.737793
4.283551, 1749.692871
4.285065, 1749.647705
4.286580, 1749.602417
4.288095, 1749.557373
4.289609, 1749.512207
4.291124, 1749.472656
4.292639, 1749.435303
4.294153, 1749.398071
4.295668, 1749.360840
4.297183, 1749.323608
4.298697, 1749.286377
4.300212, 1749.249146
4.301727, 1749.211792
4.303242, 1749.174561
4.304756, 1749.140747
4.306271, 1749.107788
4.307786, 1749.074829
4.309300, 1749.041870
4.310815, 1749.009033
4.312330, 1748.976074
4.313844, 1748.943115
4.315359, 1748.910156
4.316874, 1748.877197
4.318388, 1748.847534
4.319903, 1748.818359
4.321418, 1748.789307
4.322933, 1748.760254
4.324447, 1748.730957
4.325962, 1748.701904
4.327477, 1748.672607
4.328991, 1748.643555
4.330506, 1748.614380
4.332021, 1748.593018
4.333535, 1748.572266
4.335050, 1748.551270
4.336565, 1748.530273
4.338079, 1748.509277
4.339594, 1748.488525
4.341109, 1748.467529
4.342624, 1748.446533
4.344138, 1748.425903
4.345653, 1748.412354
4.347167, 1748.398682
4.348682, 1748.385010
4.350197, 1748.371338
4.351712, 1748.357788
4.353226, 1748.344238
4.354741, 1748.330566
4.356256, 1748.316895
4.357770, 1748.303589
4.359285, 1748.292358
4.360800, 1748.281128
4.362315, 1748.269775
4.363829, 1748.258667
4.365344, 1748.247437
4.366858, 1748.236206
4.368373, 1748.224976
4.369888, 1748.213623
4.371403, 1748.202881
4.372918, 1748.192871
4.374432, 1748.182983
4.375947, 1748.173096
4.377461, 1748.163330
4.378976, 1748.153320
4.380491, 1748.143555
4.382006, 1748.133545
4.383520, 1748.123779
4.385035, 1748.113770
4.386549, 1748.103271
4.388064, 1748.092773
4.389579, 1748.082275
4.391094, 1748.071899
4.392609, 1748.061523
4.394123, 1748.050903
4.395638, 1748.040405
4.397152, 1748.030029
4.398667, 1748.018188
4.400182, 1748.004639
4.401697, 1747.990967
4.403211, 1747.977295
4.404726, 1747.963623
4.406240, 1747.949951
4.407755, 1747.936279
4.409270, 1747.922607
4.410785, 1747.908936
4.412300, 1747.894653
4.413814, 1747.879761
4.415329, 1747.864868
4.416843, 1747.850098
4.418358, 1747.835205
4.419873, 1747.820312
4.421388, 1747.805420
4.422902, 1747.790527
4.424417, 1747.775635
4.425931, 1747.764771
4.427446, 1747.757202
4.428961, 1747.749268
4.430476, 1747.741699
4.431991, 1747.733887
4.433505, 1747.726074
4.435020, 1747.718384
4.436534, 1747.710693
4.438049, 1747.703003
4.439564, 1747.702881
4.441079, 1747.706665
4.442593, 1747.710449
4.444108, 1747.714355
4.445622, 1747.718262
4.447137, 1747.722046
4.448652, 1747.725952
4.450167, 1747.729614
4.451682, 1747.733521
4.453196, 1747.739746
4.454711, 1747.746582
4.456225, 1747.753662
4.457740, 1747.760742
4.459255, 1747.767578
4.460770, 1747.774658
4.462284, 1747.781616
4.463799, 1747.788574
4.465313, 1747.795532
4.466828, 1747.797241
4.468343, 1747.797729
4.469858, 1747.798340
4.471373, 1747.798828
4.472887, 1747.799316
4.474402, 1747.799927
4.475916, 1747.800415
4.477431, 1747.801025
4.478946, 1747.801636
4.480461, 1747.794556
4.481975, 1747.786865
4.483490, 1747.779053
4.485005, 1747.771484
4.486519, 1747.763916
4.488034, 1747.756104
4.489549, 1747.748535
4.491064, 1747.740723
4.492578, 1747.733032
4.494093, 1747.721558
4.495607, 1747.710083
4.497122, 1747.698608
4.498637, 1747.687012
4.500152, 1747.675537
4.501666, 1747.664062
4.503181, 1747.652710
4.504696, 1747.641235
4.506210, 1747.629639
4.507725, 1747.618042
4.509240, 1747.606201
4.510755, 1747.594482
4.512269, 1747.582886
4.513784, 1747.571045
4.515298, 1747.559326
4.516813, 1747.547729
4.518328, 1747.536011
4.519843, 1747.524048
4.521357, 1747.511475
4.522872, 1747.498901
4.524387, 1747.486084
4.525901, 1747.473511
4.527416, 1747.460938
4.528931, 1747.448242
4.530446, 1747.435669
4.531960, 1747.422974
4.533475, 1747.410156
4.534989, 1747.396606
4.536504, 1747.383057
4.538019, 1747.369629
4.539534, 1747.356079
4.541049, 1747.342529
4.542563, 1747.329102
4.544078, 1747.315674
4.545592, 1747.302002
4.547107, 1747.289062
4.548622, 1747.276733
4.550137, 1747.264526
4.551651, 1747.252197
4.553166, 1747.239868
4.554680, 1747.227783
4.556195, 1747.215332
4.557710, 1747.203125
4.559225, 1747.190796
4.560740, 1747.179810
4.562254, 1747.170532
4.563769, 1747.161255
4.565283, 1747.151855
4.566798, 1747.142578
4.568313, 1747.133301
4.569828, 1747.124023
4.571342, 1747.114624
4.572857, 1747.105347
4.574371, 1747.095215
4.575886, 1747.084351
4.577401, 1747.073486
4.578916, 1747.062500
4.580431, 1747.051758
4.581945, 1747.040771
4.583460, 1747.029785
4.584974, 1747.019043
4.586489, 1747.008179
4.588004, 1746.992920
4.589519, 1746.975098
4.591033, 1746.957275
4.592548, 1746.939697
4.594062, 1746.921875
4.595577, 1746.904175
4.597092, 1746.886475
4.598607, 1746.868652
4.600121, 1746.850830
4.601636, 1746.829346
4.603151, 1746.806519
4.604665, 1746.783691
4.606180, 1746.760620
4.607695, 1746.737793
4.609210, 1746.714844
4.610724, 1746.691895
4.612239, 1746.668945
4.613753, 1746.646118
4.615268, 1746.621094
4.616783, 1746.595581
4.618298, 1746.570068
4.619812, 1746.544556
4.621327, 1746.519043
4.622842, 1746.493408
4.624356, 1746.468018
4.625871, 1746.442505
4.627386, 1746.416992
4.628901, 1746.393921
4.630415, 1746.371338
4.631930, 1746.348633
4.633444, 1746.326050
4.634959, 1746.303467
4.636474, 1746.280762
4.637989, 1746.258057
4.639503, 1746.235352
4.641018, 1746.212769
4.642533, 1746.200806
4.644047, 1746.189209
4.645562, 1746.177490
4.647077, 1746.165771
4.648592, 1746.154053
4.650106, 1746.142334
4.651621, 1746.130615
4.653135, 1746.118896
4.654650, 1746.107910
4.656165, 1746.106323
4.657680, 1746.104736
4.659194, 1746.103027
4.660709, 1746.101562
4.662224, 1746.100098
4.663738, 1746.098389
4.665253, 1746.096802
4.666768, 1746.095215
4.668283, 1746.093750
4.669797, 1746.092529
4.671312, 1746.091431
4.672827, 1746.090332
4.674341, 1746.089233
4.675856, 1746.088135
4.677371, 1746.086914
4.678885, 1746.085815
4.680400, 1746.084717
4.681915, 1746.081787
4.683429, 1746.073486
4.684944, 1746.065063
4.686459, 1746.056641
4.687973, 1746.048340
4.689488, 1746.040039
4.691003, 1746.031616
4.692518, 1746.023315
4.694032, 1746.014893
4.695547, 1746.002930
4.697062, 1745.984009
4.698576, 1745.964966
4.700091, 1745.946045
4.701606, 1745.927002
4.703120, 1745.907959
4.704635, 1745.888916
4.706150, 1745.869873
4.707664, 1745.850952
4.709179, 1745.826782
4.710694, 1745.795166
4.712209, 1745.763428
4.713723, 1745.731934
4.715238, 1745.700439
4.716753, 1745.668945
4.718267, 1745.637329
4.719782, 1745.605713
4.721297, 1745.574219
4.722811, 1745.537598
4.724326, 1745.495850
4.725841, 1745.454102
4.727355, 1745.412354
4.728870, 1745.370605
4.730385, 1745.328857
4.731900, 1745.287231
4.733414, 1745.245483
4.734929, 1745.203735
4.736444, 1745.158813
4.737958, 1745.111694
4.739473, 1745.064697
4.740988, 1745.017578
4.742502, 1744.970459
4.744017, 1744.923584
4.745532, 1744.876465
4.747046, 1744.829346
4.748561, 1744.782349
4.750076, 1744.731934
4.751591, 1744.680298
4.753105, 1744.628418
4.754620, 1744.576660
4.756135, 1744.524902
4.757649, 1744.472900
4.759164, 1744.421265
4.760679, 1744.369385
4.762193, 1744.317749
4.763708, 1744.263428
4.765223, 1744.208374
4.766737, 1744.153320
4.768252, 1744.098389
4.769767, 1744.043457
4.771282, 1743.988403
4.772796, 1743.933472
4.774311, 1743.878540
4.775826, 1743.823486
4.777340, 1743.772949
4.778855, 1743.723145
4.780370, 1743.673340
4.781884, 1743.623657
4.783399, 1743.573730
4.784914, 1743.524170
4.786428, 1743.474365
4.787943, 1743.424561
4.789458, 1743.374756
4.790973, 1743.331787
4.792487, 1743.289307
4.794002, 1743.246582
4.795516, 1743.203979
4.797031, 1743.161377
4.798546, 1743.118896
4.800061, 1743.076294
4.801575, 1743.033691
4.803090, 1742.991089
4.804605, 1742.949219
4.806119, 1742.907349
4.807634, 1742.865479
4.809149, 1742.823486
4.810664, 1742.781616
4.812178, 1742.739746
4.813693, 1742.697754
4.815207, 1742.656006
4.816722, 1742.613770
4.818237, 1742.569092
4.819752, 1742.524658
4.821266, 1742.480103
4.822781, 1742.435547
4.824296, 1742.391113
4.825810, 1742.346436
4.827325, 1742.302002
4.828840, 1742.257568
4.830355, 1742.212158
4.831869, 1742.164551
4.833384, 1742.116577
4.834898, 1742.068848
4.836413, 1742.020996
4.837928, 1741.973145
4.839443, 1741.925537
4.840958, 1741.877686
4.842472, 1741.830078
4.843987, 1741.782227
4.845501, 1741.734375
4.847016, 1741.686646
4.848531, 1741.638916
4.850046, 1741.591309
4.851560, 1741.543457
4.853075, 1741.495605
4.854589, 1741.447998
4.856104, 1741.400146
4.857619, 1741.352783
4.859134, 1741.305664
4.860649, 1741.258545
4.862163, 1741.211548
4.863678, 1741.164307
4.865192, 1741.117432
4.866707, 1741.070312
4.868222, 1741.023193
4.869737, 1740.976318
4.871251, 1740.926758
4.872766, 1740.874756
4.874280, 1740.822510
4.875795, 1740.770508
4.877310, 1740.718506
4.878825, 1740.666504
4.880340, 1740.614380
4.881854, 1740.562378
4.883369, 1740.510254
4.884883, 1740.456665
4.886398, 1740.401855
4.887913, 1740.347168
4.889428, 1740.292236
4.890942, 1740.237427
4.892457, 1740.182861
4.893971, 1740.127930
4.895486, 1740.073242
4.897001, 1740.018311
4.898516, 1739.964478
4.900031, 1739.911133
4.901545, 1739.857666
4.903060, 1739.804443
4.904574, 1739.750977
4.906089, 1739.697510
4.907604, 1739.644165
4.909119, 1739.590820
4.910633, 1739.537476
4.912148, 1739.482056
4.913662, 1739.426025
4.915177, 1739.369873
4.916692, 1739.313843
4.918207, 1739.257812
4.919722, 1739.201660
4.921236, 1739.145630
4.922751, 1739.089478
4.924265, 1739.033447
4.925780, 1738.974243
4.927295, 1738.914185
4.928810, 1738.854248
4.930324, 1738.794312
4.931839, 1738.734375
4.933353, 1738.674438
4.934868, 1738.614502
4.936383, 1738.554565
4.937898, 1738.494629
4.939413, 1738.435303
4.940927, 1738.376343
4.942442, 1738.317139
4.943956, 1738.257935
4.945471, 1738.198975
4.946986, 1738.139648
4.948501, 1738.080811
4.950015, 1738.021484
4.951530, 1737.962402
4.953045, 1737.905396
4.954559, 1737.848389
4.956074, 1737.791382
4.957589, 1737.734375
4.959104, 1737.677246
4.960618, 1737.620361
4.962133, 1737.563232
4.963647, 1737.506348
4.965162, 1737.448853
4.966677, 1737.387451
4.968192, 1737.326172
4.969706, 1737.264648
4.971221, 1737.203369
4.972736, 1737.141846
4.974250, 1737.080566
4.975765, 1737.019043
4.977280, 1736.957764
4.978795, 1736.895264
4.980309, 1736.827271
4.981824, 1736.759521
4.983338, 1736.691650
4.984853, 1736.623779
4.986368, 1736.555908
4.987883, 1736.488159
4.989397, 1736.420166
4.990912, 1736.352417
4.992427, 1736.285156
4.993941, 1736.220337
4.995456, 1736.155151
4.996971, 1736.090088
4.998486, 1736.025146
5.000000, 1735.960083
5.001515, 1735.895264
5.003029, 1735.830078
5.004544, 1735.765137
5.006059, 1735.703125
5.007574, 1735.646362
5.009089, 1735.589722
5.010603, 1735.532959
5.012118, 1735.476318
5.013632, 1735.419678
5.015147, 1735.363037
5.016662, 1735.306396
5.018177, 1735.249634
5.019691, 1735.195923
5.021206, 1735.145996
5.022720, 1735.095947
5.024235, 1735.046143
5.025750, 1734.996094
5.027265, 1734.946045
5.028780, 1734.896118
5.030294, 1734.846191
5.031809, 1734.796143
5.033323, 1734.750000
5.034838, 1734.707397
5.036353, 1734.664673
5.037868, 1734.621826
5.039382, 1734.579102
5.040897, 1734.536499
5.042411, 1734.493774
5.043926, 1734.451050
5.045441, 1734.408325
5.046956, 1734.369873
5.048470, 1734.334351
5.049985, 1734.298584
5.051500, 1734.262939
5.053014, 1734.227295
5.054529, 1734.191528
5.056044, 1734.155884
5.057559, 1734.120117
5.059073, 1734.084595
5.060588, 1734.050781
5.062102, 1734.017700
5.063617, 1733.984741
5.065132, 1733.951782
5.066647, 1733.918823
5.068161, 1733.885742
5.069676, 1733.852783
5.071191, 1733.819824
5.072705, 1733.786865
5.074220, 1733.752686
5.075735, 1733.718140
5.077250, 1733.683594
5.078764, 1733.649048
5.080279, 1733.614502
5.081793, 1733.579956
5.083308, 1733.545410
5.084823, 1733.510864
5.086338, 1733.476318
5.087852, 1733.439819
5.089367, 1733.402954
5.090882, 1733.366211
5.092396, 1733.329346
5.093911, 1733.292480
5.095426, 1733.255615
5.096941, 1733.218872
5.098455, 1733.182007
5.099970, 1733.145142
5.101484, 1733.110107
5.102999, 1733.075073
5.104514, 1733.040039
5.106029, 1733.005127
5.107543, 1732.969971
5.109058, 1732.935059
